Date,Hour,Location,Predicted Accident Count
2024-09-18,5,location_金が谷,1.6681577932275622
2024-09-18,5,location_長津田町,1.8908591624092401
2024-09-18,5,location_鶴ケ峰,1.6850147826844668
2024-09-18,5,location_鶴ケ峰本町,1.6647232491389654
2024-09-18,6,location_さちが丘,1.6919903859027516
2024-09-18,6,location_万騎が原,1.7012024538145059
2024-09-18,6,location_三ツ境,1.682251670819157
2024-09-18,6,location_三保町,1.641060954921556
2024-09-18,6,location_三反田町,1.6749618967333446
2024-09-18,6,location_上川井町,1.6956574974895395
2024-09-18,6,location_上白根,1.702587491628886
2024-09-18,6,location_上白根町,1.7049504861888471
2024-09-18,6,location_上菅田町,1.5692288379541988
2024-09-18,6,location_下川井町,1.6531830700035814
2024-09-18,6,location_中尾,1.6302558074996383
2024-09-18,6,location_中希望が丘,1.6887721407028553
2024-09-18,6,location_中沢,1.7155791304728303
2024-09-18,6,location_中沢町,1.760299721223347
2024-09-18,6,location_中白根,1.6997730739230774
2024-09-18,6,location_二俣川,1.6851111148733469
2024-09-18,6,location_今井町,1.6270022951712053
2024-09-18,6,location_今宿,1.674311951371258
2024-09-18,6,location_今宿南町,1.6828280284231556
2024-09-18,6,location_今宿東町,1.7048346400453869
2024-09-18,6,location_今宿町,1.5888445682657397
2024-09-18,6,location_今宿西町,1.6580483416480774
2024-09-18,6,location_今川町,1.7084473634980912
2024-09-18,6,location_仏向町,1.7585481947894475
2024-09-18,6,location_南希望が丘,1.6747793818951453
2024-09-18,6,location_南本宿町,1.6817514120028974
2024-09-18,6,location_卸本町,1.6787246359208399
2024-09-18,6,location_名瀬町,1.816757082636483
2024-09-18,6,location_善部町,1.702581819604363
2024-09-18,6,location_四季美台,1.6683285235216156
2024-09-18,6,location_大池町,1.6952554032316605
2024-09-18,6,location_寺山町,1.638289319350585
2024-09-18,6,location_小高町,1.6784846067081545
2024-09-18,6,location_川上町,1.4949836978624371
2024-09-18,6,location_川井宿町,1.6704465403729443
2024-09-18,6,location_川井本町,1.67223515538736
2024-09-18,6,location_川島町,1.6952271100348368
2024-09-18,6,location_左近山,1.6982104954432855
2024-09-18,6,location_市沢町,1.6775366269425276
2024-09-18,6,location_新桜ケ丘,1.7477068296096792
2024-09-18,6,location_未入力,1.8737511641653497
2024-09-18,6,location_本宿町,1.6964740623939263
2024-09-18,6,location_本村町,1.683685545172883
2024-09-18,6,location_東川島町,1.742816789824397
2024-09-18,6,location_東希望が丘,1.676180332407442
2024-09-18,6,location_東野,1.5914170038684996
2024-09-18,6,location_柏町,1.7170420297079452
2024-09-18,6,location_桐が作,1.758000330380122
2024-09-18,6,location_桜ケ丘,1.6847262314306266
2024-09-18,6,location_権太坂,1.6847262314306266
2024-09-18,6,location_池辺町,1.768585184175659
2024-09-18,6,location_法泉,1.6847262314306266
2024-09-18,6,location_白山,2.1518870565361996
2024-09-18,6,location_白根,1.7031633878343277
2024-09-18,6,location_白根町,1.7503052680165623
2024-09-18,6,location_矢指町,1.7222115719457256
2024-09-18,6,location_笹野台,1.6835512240327275
2024-09-18,6,location_若葉台,1.7060121937537516
2024-09-18,6,location_藤塚町,1.8470613171569226
2024-09-18,6,location_西川島町,1.7113376179721
2024-09-18,6,location_西谷町,1.6666948512244875
2024-09-18,6,location_都岡町,1.6552133334877737
2024-09-18,6,location_金が谷,1.6699580539285583
2024-09-18,6,location_長津田町,1.8926594231102007
2024-09-18,6,location_鶴ケ峰,1.6868150433854363
2024-09-18,6,location_鶴ケ峰本町,1.6665235098399918
2024-09-18,7,location_さちが丘,1.693790646603682
2024-09-18,7,location_万騎が原,1.7030027145155517
2024-09-18,7,location_三ツ境,1.6840519315200875
2024-09-18,7,location_三保町,1.6428612156225042
2024-09-18,7,location_三反田町,1.676762157434323
2024-09-18,7,location_上川井町,1.697457758190525
2024-09-18,7,location_上白根,1.7043877523298145
2024-09-18,7,location_上白根町,1.7067507468898149
2024-09-18,7,location_上菅田町,1.5710290986551576
2024-09-18,7,location_下川井町,1.6549833307045758
2024-09-18,7,location_中尾,1.6320560682006078
2024-09-18,7,location_中希望が丘,1.690572401403832
2024-09-18,7,location_中沢,1.7173793911738229
2024-09-18,7,location_中沢町,1.7620999819243433
2024-09-18,7,location_中白根,1.7015733346240718
2024-09-18,7,location_二俣川,1.686911375574295
2024-09-18,7,location_今井町,1.6288025558721322
2024-09-18,7,location_今宿,1.6761122120721814
2024-09-18,7,location_今宿南町,1.68462828912407
2024-09-18,7,location_今宿東町,1.7066349007464168
2024-09-18,7,location_今宿町,1.5906448289667305
2024-09-18,7,location_今宿西町,1.659848602349045
2024-09-18,7,location_今川町,1.710247624199107
2024-09-18,7,location_仏向町,1.760348455490392
2024-09-18,7,location_南希望が丘,1.6765796425961823
2024-09-18,7,location_南本宿町,1.6835516727038864
2024-09-18,7,location_卸本町,1.6805248966218467
2024-09-18,7,location_名瀬町,1.81855734333744
2024-09-18,7,location_善部町,1.704382080305313
2024-09-18,7,location_四季美台,1.6701287842226225
2024-09-18,7,location_大池町,1.6970556639325838
2024-09-18,7,location_寺山町,1.6400895800515989
2024-09-18,7,location_小高町,1.6802848674091044
2024-09-18,7,location_川上町,1.4967839585634546
2024-09-18,7,location_川井宿町,1.6722468010738996
2024-09-18,7,location_川井本町,1.6740354160883562
2024-09-18,7,location_川島町,1.6970273707358436
2024-09-18,7,location_左近山,1.7000107561442461
2024-09-18,7,location_市沢町,1.6793368876435344
2024-09-18,7,location_新桜ケ丘,1.7495070903106646
2024-09-18,7,location_未入力,1.875551424866321
2024-09-18,7,location_本宿町,1.6982743230949136
2024-09-18,7,location_本村町,1.6854858058738684
2024-09-18,7,location_東川島町,1.7446170505253913
2024-09-18,7,location_東希望が丘,1.6779805931083955
2024-09-18,7,location_東野,1.5932172645694513
2024-09-18,7,location_柏町,1.7188422904089555
2024-09-18,7,location_桐が作,1.7598005910810968
2024-09-18,7,location_桜ケ丘,1.6865264921316068
2024-09-18,7,location_権太坂,1.6865264921316068
2024-09-18,7,location_池辺町,1.770385444876632
2024-09-18,7,location_法泉,1.6865264921316068
